datetime,max,min,avg
2016-06-27 15:30:00,0.36456875955583856,0.36291173598742904,0.3690096509166813
2016-06-27 16:00:00,0.3648641009649775,0.36310574904507237,0.36924450650614105
2016-06-27 16:30:00,0.365145310226245,0.36330190926184525,0.36947466497590503
2016-06-27 17:00:00,0.36541238733964115,0.36349939488548816,0.3696996561115177
2016-06-27 17:30:00,0.3656653323051658,0.3636982059160012,0.36991947991297913
2016-06-27 18:00:00,0.36589554294585375,0.3638983423533843,0.3701305294053375
2016-06-27 18:30:00,0.3661327172536091,0.36409980419763754,0.37034525724021183
2016-06-27 19:00:00,0.3663180736858356,0.36430259144876087,0.37053901575543235
2016-06-27 19:30:00,0.3664569373997027,0.36451969309408117,0.3707214702622936
2016-06-27 20:00:00,0.3665654886804542,0.3647257938623797,0.3708849196700478
2016-06-27 20:30:00,0.3666361494198112,0.3648627083920597,0.37099289218843284
2016-06-27 21:00:00,0.3666943165211951,0.3649709941333459,0.37107924434020156
2016-06-27 21:30:00,0.366747977720359,0.36506364007356484,0.3711547578812758
2016-06-27 22:00:00,0.36679447043871866,0.36514952643874643,0.37122339771678875
2016-06-27 22:30:00,0.36684280648071366,0.3652366056701112,0.37129349304487647
2016-06-27 23:00:00,0.3668858173655398,0.36531732294849945,0.3713577151137305
2016-06-27 23:30:00,0.36692821380915414,0.36540016087788,0.3714228929981759
2016-06-28 00:00:00,0.3669706102527684,0.3654849869175657,0.3714892084982394
2016-06-28 00:30:00,0.36701157300022175,0.36556371608564886,0.3715514341479153
2016-06-28 01:00:00,0.3670451624531336,0.36563820395174784,0.371608141191457
2016-06-28 01:30:00,0.36707752302362184,0.3657084505158625,0.371661906039544
2016-06-28 02:00:00,0.36710926915289804,0.3657710097201305,0.3717110144661729
2016-06-28 02:30:00,0.3671401960272252,0.36583436416852066,0.37176023441762507
2016-06-28 03:00:00,0.36716886995044257,0.36589546542523177,0.3718072203874609
2016-06-28 03:30:00,0.3671973390599227,0.3659506023510274,0.3718507076300863
2016-06-28 04:00:00,0.3672233504045556,0.3660081250091891,0.3718945294471816
2016-06-28 04:30:00,0.367248952121714,0.3660602134991835,0.3719350700208753
2016-06-28 05:00:00,0.36727680678998226,0.3661079281465068,0.37197405252412513
2016-06-28 05:30:00,0.36730691440936036,0.36616333015367636,0.3720183784916808
2016-06-28 06:00:00,0.3673943698751733,0.36625663879733056,0.37210844149669964
2016-06-28 06:30:00,0.3675391731874212,0.36646048637395,0.3722858024297638
2016-06-28 07:00:00,0.3677450109933746,0.36666512919469163,0.37248921075516056
2016-06-28 07:30:00,0.36798832971324785,0.3668822308400119,0.3727154642435772
2016-06-28 08:00:00,0.3682214077462578,0.36706699255770225,0.37291891850013953
2016-06-28 08:30:00,0.3684929907618737,0.3671502281091438,0.3730804240260625
2016-06-28 09:00:00,0.36878157331768285,0.36735553363332035,0.3733189072204856
2016-06-28 09:30:00,0.36905295151956163,0.36749708708704576,0.37351369692418435
2016-06-28 10:00:00,0.36930712536751004,0.3676508342839759,0.3737082500537709
2016-06-28 10:30:00,0.369537336008198,0.36778244718617564,0.3738800897278247
2016-06-28 11:00:00,0.3697480893438456,0.36789656471769006,0.3740337597506198
2016-06-28 11:00:00,0.3699588426794932,0.3680106822492045,0.3741874297734149
